Seed,Fold,Baseline,Topk,Explainer,Lambda_1,Lambda_2,Accuracy,Comprehensiveness,Cross Entropy,Log Odds,Sufficiency
42,2,Zeros,0.1,extremal_mask,100.0,0.1,0.9454,0.1151,0.2416,-0.1549,-0.01869
42,2,Zeros,0.2,extremal_mask,100.0,0.1,0.9019,0.1448,0.2952,-0.2084,-0.01394
42,2,Zeros,0.3,extremal_mask,100.0,0.1,0.8728,0.1562,0.3228,-0.236,-0.01091
42,2,Zeros,0.4,extremal_mask,100.0,0.1,0.863,0.1579,0.333,-0.2463,-0.009389
42,2,Zeros,0.5,extremal_mask,100.0,0.1,0.8654,0.1555,0.3329,-0.2461,-0.008413
42,2,Zeros,0.6,extremal_mask,100.0,0.1,0.8732,0.1498,0.3274,-0.2406,-0.007514
42,3,Average,0.1,extremal_mask,100.0,0.1,0.9946,0.008132,0.1068,-0.009666,-0.004667
42,3,Average,0.2,extremal_mask,100.0,0.1,0.9926,0.01042,0.1098,-0.01271,-0.005506
42,3,Average,0.3,extremal_mask,100.0,0.1,0.992,0.01135,0.1111,-0.01397,-0.005543
42,3,Average,0.4,extremal_mask,100.0,0.1,0.9911,0.01163,0.1117,-0.01464,-0.0055
42,3,Average,0.5,extremal_mask,100.0,0.1,0.9906,0.01153,0.1117,-0.01465,-0.005363
42,3,Average,0.6,extremal_mask,100.0,0.1,0.9906,0.01116,0.1114,-0.01432,-0.005062
42,3,Zeros,0.1,extremal_mask,100.0,0.1,0.9659,0.09375,0.2187,-0.1216,-0.02387
42,3,Zeros,0.2,extremal_mask,100.0,0.1,0.9528,0.1113,0.2506,-0.1535,-0.01768
42,3,Zeros,0.3,extremal_mask,100.0,0.1,0.9485,0.1162,0.2626,-0.1655,-0.01369
42,3,Zeros,0.4,extremal_mask,100.0,0.1,0.9482,0.1164,0.2662,-0.1691,-0.0124
42,3,Zeros,0.5,extremal_mask,100.0,0.1,0.9502,0.114,0.2632,-0.1662,-0.01138
42,3,Zeros,0.6,extremal_mask,100.0,0.1,0.9524,0.1101,0.2589,-0.1618,-0.0104
42,4,Average,0.1,extremal_mask,100.0,0.1,0.992,0.01073,0.1195,-0.01289,-0.004807
42,4,Average,0.2,extremal_mask,100.0,0.1,0.9887,0.01427,0.1244,-0.0178,-0.006119
42,4,Average,0.3,extremal_mask,100.0,0.1,0.9865,0.01614,0.1272,-0.02064,-0.006897
42,4,Average,0.4,extremal_mask,100.0,0.1,0.9846,0.01686,0.1286,-0.02199,-0.007338
42,4,Average,0.5,extremal_mask,100.0,0.1,0.9856,0.01683,0.1287,-0.02215,-0.007203
42,4,Average,0.6,extremal_mask,100.0,0.1,0.9852,0.01655,0.1285,-0.02193,-0.006865
42,4,Zeros,0.1,extremal_mask,100.0,0.1,0.9559,0.1091,0.2513,-0.1447,-0.02577
42,4,Zeros,0.2,extremal_mask,100.0,0.1,0.9326,0.1322,0.2926,-0.186,-0.02095
42,4,Zeros,0.3,extremal_mask,100.0,0.1,0.9206,0.1405,0.3132,-0.2066,-0.01918
42,4,Zeros,0.4,extremal_mask,100.0,0.1,0.9191,0.1415,0.3228,-0.2163,-0.01878
42,4,Zeros,0.5,extremal_mask,100.0,0.1,0.9219,0.1389,0.3229,-0.2163,-0.01765
42,4,Zeros,0.6,extremal_mask,100.0,0.1,0.925,0.1346,0.3194,-0.2128,-0.01646
42,1,Average,0.1,extremal_mask,100.0,1.0,0.9943,0.008771,0.1021,-0.01017,-0.004061
42,1,Average,0.2,extremal_mask,100.0,1.0,0.9928,0.01182,0.1059,-0.01397,-0.005957
42,1,Average,0.3,extremal_mask,100.0,1.0,0.9911,0.01336,0.1082,-0.01627,-0.006369
42,1,Average,0.4,extremal_mask,100.0,1.0,0.9898,0.0139,0.1091,-0.01718,-0.006241
42,1,Average,0.5,extremal_mask,100.0,1.0,0.988,0.01396,0.1094,-0.01741,-0.005896
42,1,Average,0.6,extremal_mask,100.0,1.0,0.9885,0.0135,0.1089,-0.01694,-0.005887
42,1,Zeros,0.1,extremal_mask,100.0,1.0,0.9704,0.1079,0.2284,-0.1365,-0.03435
42,1,Zeros,0.2,extremal_mask,100.0,1.0,0.9467,0.155,0.2992,-0.2073,-0.032
42,1,Zeros,0.3,extremal_mask,100.0,1.0,0.9337,0.1696,0.3263,-0.2343,-0.02689
42,1,Zeros,0.4,extremal_mask,100.0,1.0,0.933,0.1707,0.333,-0.241,-0.02329
42,1,Zeros,0.5,extremal_mask,100.0,1.0,0.9321,0.1669,0.3304,-0.2384,-0.02057
42,1,Zeros,0.6,extremal_mask,100.0,1.0,0.9354,0.1581,0.3195,-0.2275,-0.0187
42,0,Average,0.1,extremal_mask,100.0,1.0,0.9909,0.00671,0.1061,-0.009283,-0.005594
42,0,Average,0.2,extremal_mask,100.0,1.0,0.9896,0.008997,0.1092,-0.01232,-0.007067
42,0,Average,0.3,extremal_mask,100.0,1.0,0.9893,0.009949,0.1105,-0.01363,-0.007325
42,0,Average,0.4,extremal_mask,100.0,1.0,0.9872,0.01026,0.1111,-0.0143,-0.007232
42,0,Average,0.5,extremal_mask,100.0,1.0,0.9861,0.0101,0.1115,-0.01462,-0.006931
42,0,Average,0.6,extremal_mask,100.0,1.0,0.9854,0.009532,0.1111,-0.0142,-0.006534
42,0,Zeros,0.1,extremal_mask,100.0,1.0,0.9722,0.069,0.1898,-0.09291,-0.03315
42,0,Zeros,0.2,extremal_mask,100.0,1.0,0.9604,0.104,0.2402,-0.1434,-0.03625
42,0,Zeros,0.3,extremal_mask,100.0,1.0,0.9561,0.1152,0.2622,-0.1653,-0.03393
42,0,Zeros,0.4,extremal_mask,100.0,1.0,0.9556,0.1148,0.2682,-0.1714,-0.03003
42,0,Zeros,0.5,extremal_mask,100.0,1.0,0.9561,0.1084,0.266,-0.1692,-0.02618
42,0,Zeros,0.6,extremal_mask,100.0,1.0,0.9576,0.0973,0.2561,-0.1592,-0.02232
42,2,Average,0.1,extremal_mask,100.0,1.0,0.9933,0.01024,0.1048,-0.01235,-0.006348
42,2,Average,0.2,extremal_mask,100.0,1.0,0.9915,0.01334,0.109,-0.01656,-0.008229
42,2,Average,0.3,extremal_mask,100.0,1.0,0.9902,0.01467,0.1112,-0.01869,-0.008872
42,2,Average,0.4,extremal_mask,100.0,1.0,0.9889,0.01506,0.1121,-0.01963,-0.009052
42,2,Average,0.5,extremal_mask,100.0,1.0,0.9878,0.01486,0.1121,-0.01967,-0.008754
42,2,Average,0.6,extremal_mask,100.0,1.0,0.9874,0.01419,0.1115,-0.019,-0.008284
42,2,Zeros,0.1,extremal_mask,100.0,1.0,0.9746,0.09968,0.2194,-0.1269,-0.03652
42,2,Zeros,0.2,extremal_mask,100.0,1.0,0.9632,0.1344,0.2721,-0.1796,-0.03578
42,2,Zeros,0.3,extremal_mask,100.0,1.0,0.9561,0.1465,0.2948,-0.2023,-0.03267
42,2,Zeros,0.4,extremal_mask,100.0,1.0,0.9552,0.1471,0.3006,-0.2081,-0.02957
42,2,Zeros,0.5,extremal_mask,100.0,1.0,0.9578,0.1418,0.2956,-0.2032,-0.02621
42,2,Zeros,0.6,extremal_mask,100.0,1.0,0.9604,0.1319,0.2847,-0.1922,-0.02299
42,3,Average,0.1,extremal_mask,100.0,1.0,0.9898,0.007841,0.1024,-0.01077,-0.001707
42,3,Average,0.2,extremal_mask,100.0,1.0,0.9876,0.01093,0.1064,-0.01484,-0.004064
42,3,Average,0.3,extremal_mask,100.0,1.0,0.9867,0.01215,0.1084,-0.01677,-0.005074
42,3,Average,0.4,extremal_mask,100.0,1.0,0.9854,0.01273,0.1095,-0.01787,-0.0056
42,3,Average,0.5,extremal_mask,100.0,1.0,0.9859,0.01277,0.1097,-0.01816,-0.005656
42,3,Average,0.6,extremal_mask,100.0,1.0,0.9861,0.01231,0.1092,-0.01762,-0.005297
42,3,Zeros,0.1,extremal_mask,100.0,1.0,0.9743,0.06249,0.1771,-0.08556,-0.03407
42,3,Zeros,0.2,extremal_mask,100.0,1.0,0.9669,0.1055,0.2392,-0.1476,-0.03863
42,3,Zeros,0.3,extremal_mask,100.0,1.0,0.9617,0.1227,0.2721,-0.1805,-0.03576
42,3,Zeros,0.4,extremal_mask,100.0,1.0,0.9609,0.126,0.2863,-0.1947,-0.03171
42,3,Zeros,0.5,extremal_mask,100.0,1.0,0.9606,0.1212,0.2847,-0.1931,-0.02749
42,3,Zeros,0.6,extremal_mask,100.0,1.0,0.9602,0.1109,0.275,-0.1834,-0.02299
42,4,Average,0.1,extremal_mask,100.0,1.0,0.9939,0.007416,0.1077,-0.009552,-0.002685
42,4,Average,0.2,extremal_mask,100.0,1.0,0.9904,0.01234,0.1138,-0.01566,-0.006085
42,4,Average,0.3,extremal_mask,100.0,1.0,0.9876,0.0142,0.1165,-0.01835,-0.007266
42,4,Average,0.4,extremal_mask,100.0,1.0,0.9872,0.01481,0.1177,-0.01956,-0.00752
42,4,Average,0.5,extremal_mask,100.0,1.0,0.987,0.0148,0.118,-0.01988,-0.007341
42,4,Average,0.6,extremal_mask,100.0,1.0,0.9856,0.01426,0.1176,-0.01948,-0.006939
42,4,Zeros,0.1,extremal_mask,100.0,1.0,0.9772,0.06314,0.1823,-0.08412,-0.03747
42,4,Zeros,0.2,extremal_mask,100.0,1.0,0.9637,0.1173,0.2585,-0.1603,-0.04192
42,4,Zeros,0.3,extremal_mask,100.0,1.0,0.9535,0.1376,0.2964,-0.1983,-0.0384
42,4,Zeros,0.4,extremal_mask,100.0,1.0,0.9485,0.1417,0.3129,-0.2148,-0.03368
42,4,Zeros,0.5,extremal_mask,100.0,1.0,0.9478,0.1373,0.3128,-0.2146,-0.02876
42,4,Zeros,0.6,extremal_mask,100.0,1.0,0.95,0.1264,0.3019,-0.2038,-0.02424
42,0,Average,0.1,extremal_mask,100.0,10.0,0.9898,0.002892,0.09926,-0.005133,-0.004494
42,0,Average,0.2,extremal_mask,100.0,10.0,0.9872,0.003111,0.1,-0.005891,-0.004904
42,0,Average,0.3,extremal_mask,100.0,10.0,0.9854,0.003635,0.1012,-0.00704,-0.005373
42,0,Average,0.4,extremal_mask,100.0,10.0,0.9839,0.003898,0.102,-0.00784,-0.005544
42,0,Average,0.5,extremal_mask,100.0,10.0,0.9837,0.003706,0.1021,-0.007986,-0.005228
42,0,Average,0.6,extremal_mask,100.0,10.0,0.9839,0.003181,0.1018,-0.007628,-0.004629
42,0,Zeros,0.1,extremal_mask,100.0,10.0,0.9661,0.02578,0.1423,-0.04816,-0.02453
42,0,Zeros,0.2,extremal_mask,100.0,10.0,0.9591,0.03362,0.1624,-0.06829,-0.02195
42,0,Zeros,0.3,extremal_mask,100.0,10.0,0.9493,0.04241,0.1878,-0.09365,-0.0226
42,0,Zeros,0.4,extremal_mask,100.0,10.0,0.9478,0.04454,0.204,-0.1098,-0.02135
42,0,Zeros,0.5,extremal_mask,100.0,10.0,0.9472,0.04136,0.2089,-0.1148,-0.01743
42,0,Zeros,0.6,extremal_mask,100.0,10.0,0.9493,0.03544,0.2073,-0.1131,-0.01092
42,1,Average,0.1,extremal_mask,100.0,10.0,0.992,0.002663,0.09956,-0.0046,-1.899e-05
42,1,Average,0.2,extremal_mask,100.0,10.0,0.9906,0.003449,0.1007,-0.005749,-0.001036
42,1,Average,0.3,extremal_mask,100.0,10.0,0.9904,0.004111,0.1018,-0.006808,-0.001874
42,1,Average,0.4,extremal_mask,100.0,10.0,0.9891,0.00481,0.1028,-0.007829,-0.002329
42,1,Average,0.5,extremal_mask,100.0,10.0,0.9891,0.005113,0.1033,-0.008376,-0.002301
42,1,Average,0.6,extremal_mask,100.0,10.0,0.9878,0.005075,0.1035,-0.008491,-0.002072
42,1,Zeros,0.1,extremal_mask,100.0,10.0,0.9713,0.02643,0.1427,-0.04778,-0.02829
42,1,Zeros,0.2,extremal_mask,100.0,10.0,0.9656,0.03635,0.1622,-0.06726,-0.02989
42,1,Zeros,0.3,extremal_mask,100.0,10.0,0.9637,0.04539,0.1819,-0.08691,-0.03059
42,1,Zeros,0.4,extremal_mask,100.0,10.0,0.9641,0.04719,0.1947,-0.09971,-0.0289
42,1,Zeros,0.5,extremal_mask,100.0,10.0,0.9645,0.04371,0.1978,-0.1029,-0.02453
42,1,Zeros,0.6,extremal_mask,100.0,10.0,0.9652,0.03782,0.1936,-0.09863,-0.0182
42,2,Average,0.1,extremal_mask,100.0,10.0,0.9885,0.00284,0.09632,-0.005344,-0.001432
42,2,Average,0.2,extremal_mask,100.0,10.0,0.9876,0.003361,0.09722,-0.006247,-0.002042
42,2,Average,0.3,extremal_mask,100.0,10.0,0.9852,0.00407,0.0983,-0.007326,-0.00277
42,2,Average,0.4,extremal_mask,100.0,10.0,0.9863,0.004629,0.09922,-0.008247,-0.003256
42,2,Average,0.5,extremal_mask,100.0,10.0,0.9859,0.00459,0.09929,-0.008319,-0.003075
42,2,Average,0.6,extremal_mask,100.0,10.0,0.9856,0.00427,0.09915,-0.008176,-0.002666
42,2,Zeros,0.1,extremal_mask,100.0,10.0,0.9717,0.01958,0.1344,-0.04346,-0.02779
42,2,Zeros,0.2,extremal_mask,100.0,10.0,0.97,0.02726,0.1544,-0.06338,-0.02966
42,2,Zeros,0.3,extremal_mask,100.0,10.0,0.9691,0.03543,0.1736,-0.08267,-0.03135
42,2,Zeros,0.4,extremal_mask,100.0,10.0,0.968,0.03792,0.1858,-0.09483,-0.03012
42,2,Zeros,0.5,extremal_mask,100.0,10.0,0.9682,0.03517,0.1908,-0.09985,-0.02658
42,2,Zeros,0.6,extremal_mask,100.0,10.0,0.968,0.02915,0.1885,-0.09756,-0.02051
42,3,Average,0.1,extremal_mask,100.0,10.0,0.9924,0.003813,0.1047,-0.005537,0.00143
42,3,Average,0.2,extremal_mask,100.0,10.0,0.9904,0.005004,0.1064,-0.007254,0.0002295
42,3,Average,0.3,extremal_mask,100.0,10.0,0.9891,0.00616,0.1082,-0.008989,-0.0007195
42,3,Average,0.4,extremal_mask,100.0,10.0,0.9883,0.007234,0.1097,-0.0105,-0.00167
42,3,Average,0.5,extremal_mask,100.0,10.0,0.9872,0.007604,0.1104,-0.01127,-0.00189
42,3,Average,0.6,extremal_mask,100.0,10.0,0.9865,0.007568,0.1107,-0.01148,-0.001676
42,3,Zeros,0.1,extremal_mask,100.0,10.0,0.9691,0.03343,0.1518,-0.05262,-0.01991
42,3,Zeros,0.2,extremal_mask,100.0,10.0,0.965,0.0447,0.1723,-0.07312,-0.02282
42,3,Zeros,0.3,extremal_mask,100.0,10.0,0.9609,0.05791,0.1976,-0.09842,-0.02502
42,3,Zeros,0.4,extremal_mask,100.0,10.0,0.9622,0.06781,0.2189,-0.1197,-0.02663
42,3,Zeros,0.5,extremal_mask,100.0,10.0,0.9622,0.06921,0.2287,-0.1296,-0.025
42,3,Zeros,0.6,extremal_mask,100.0,10.0,0.9626,0.06472,0.2267,-0.1275,-0.02069
42,4,Average,0.1,extremal_mask,100.0,10.0,0.9898,0.00263,0.1063,-0.005068,0.001025
42,4,Average,0.2,extremal_mask,100.0,10.0,0.9889,0.002962,0.1069,-0.005691,0.0004753
42,4,Average,0.3,extremal_mask,100.0,10.0,0.9865,0.004496,0.1093,-0.008124,-0.0007612
42,4,Average,0.4,extremal_mask,100.0,10.0,0.9839,0.005255,0.1107,-0.009565,-0.001482
42,4,Average,0.5,extremal_mask,100.0,10.0,0.9822,0.005861,0.112,-0.01085,-0.002055
42,4,Average,0.6,extremal_mask,100.0,10.0,0.983,0.005823,0.1124,-0.01119,-0.002067
42,4,Zeros,0.1,extremal_mask,100.0,10.0,0.9665,0.02093,0.1455,-0.04428,-0.03238
42,4,Zeros,0.2,extremal_mask,100.0,10.0,0.9609,0.02783,0.1639,-0.06269,-0.02899
42,4,Zeros,0.3,extremal_mask,100.0,10.0,0.953,0.03634,0.1872,-0.08598,-0.02878
42,4,Zeros,0.4,extremal_mask,100.0,10.0,0.9493,0.03961,0.2031,-0.1019,-0.02758
42,4,Zeros,0.5,extremal_mask,100.0,10.0,0.9493,0.03697,0.2104,-0.1092,-0.02324
42,4,Zeros,0.6,extremal_mask,100.0,10.0,0.9515,0.02962,0.204,-0.1028,-0.016
42,0,Average,0.1,extremal_mask,100.0,100.0,0.9872,0.003084,0.103,-0.006221,-0.001964
42,0,Average,0.2,extremal_mask,100.0,100.0,0.9872,0.003415,0.1037,-0.006911,-0.002757
42,0,Average,0.3,extremal_mask,100.0,100.0,0.9852,0.00405,0.1048,-0.008044,-0.003603
42,0,Average,0.4,extremal_mask,100.0,100.0,0.9843,0.004637,0.1059,-0.009151,-0.004193
42,0,Average,0.5,extremal_mask,100.0,100.0,0.9837,0.004685,0.1064,-0.009699,-0.004092
42,0,Average,0.6,extremal_mask,100.0,100.0,0.983,0.004423,0.1063,-0.009545,-0.003566
42,0,Zeros,0.1,extremal_mask,100.0,100.0,0.9585,0.02716,0.1567,-0.05995,-0.02952
42,0,Zeros,0.2,extremal_mask,100.0,100.0,0.9526,0.03293,0.1761,-0.07935,-0.02696
42,0,Zeros,0.3,extremal_mask,100.0,100.0,0.9461,0.04092,0.1991,-0.1023,-0.02805
42,0,Zeros,0.4,extremal_mask,100.0,100.0,0.9443,0.04497,0.2162,-0.1194,-0.02828
42,0,Zeros,0.5,extremal_mask,100.0,100.0,0.9443,0.04343,0.2231,-0.1263,-0.02458
42,0,Zeros,0.6,extremal_mask,100.0,100.0,0.9456,0.03829,0.2212,-0.1245,-0.01877
42,1,Average,0.1,extremal_mask,100.0,100.0,0.99,0.003211,0.09878,-0.005494,0.000242
42,1,Average,0.2,extremal_mask,100.0,100.0,0.988,0.004058,0.1001,-0.006857,-0.0007685
42,1,Average,0.3,extremal_mask,100.0,100.0,0.987,0.005011,0.1016,-0.008352,-0.00184
42,1,Average,0.4,extremal_mask,100.0,100.0,0.9867,0.005572,0.1026,-0.009329,-0.002351
42,1,Average,0.5,extremal_mask,100.0,100.0,0.987,0.005554,0.1029,-0.009571,-0.002128
42,1,Average,0.6,extremal_mask,100.0,100.0,0.9863,0.005376,0.1028,-0.009499,-0.001638
42,1,Zeros,0.1,extremal_mask,100.0,100.0,0.9498,0.03414,0.165,-0.0717,-0.02345
42,1,Zeros,0.2,extremal_mask,100.0,100.0,0.9428,0.04172,0.1898,-0.09655,-0.02491
42,1,Zeros,0.3,extremal_mask,100.0,100.0,0.9421,0.05027,0.2147,-0.1214,-0.02679
42,1,Zeros,0.4,extremal_mask,100.0,100.0,0.9419,0.05397,0.2346,-0.1414,-0.02628
42,1,Zeros,0.5,extremal_mask,100.0,100.0,0.9417,0.05256,0.2432,-0.15,-0.02298
42,1,Zeros,0.6,extremal_mask,100.0,100.0,0.9428,0.04795,0.2401,-0.1469,-0.01766
42,2,Average,0.1,extremal_mask,100.0,100.0,0.9904,0.002577,0.08813,-0.00506,-0.001982
42,2,Average,0.2,extremal_mask,100.0,100.0,0.9891,0.002725,0.0885,-0.005431,-0.002374
42,2,Average,0.3,extremal_mask,100.0,100.0,0.9887,0.003154,0.08927,-0.006195,-0.002797
42,2,Average,0.4,extremal_mask,100.0,100.0,0.9876,0.003925,0.0906,-0.007533,-0.003391
42,2,Average,0.5,extremal_mask,100.0,100.0,0.987,0.004156,0.09128,-0.008207,-0.003361
42,2,Average,0.6,extremal_mask,100.0,100.0,0.9874,0.003916,0.09119,-0.008116,-0.002994
42,2,Zeros,0.1,extremal_mask,100.0,100.0,0.9743,0.01741,0.1282,-0.04516,-0.02831
42,2,Zeros,0.2,extremal_mask,100.0,100.0,0.9719,0.02292,0.1432,-0.06017,-0.02506
42,2,Zeros,0.3,extremal_mask,100.0,100.0,0.9709,0.03083,0.1635,-0.0804,-0.0262
42,2,Zeros,0.4,extremal_mask,100.0,100.0,0.9702,0.03683,0.1813,-0.09824,-0.02611
42,2,Zeros,0.5,extremal_mask,100.0,100.0,0.9702,0.03641,0.1899,-0.1068,-0.02203
42,2,Zeros,0.6,extremal_mask,100.0,100.0,0.9706,0.03073,0.1851,-0.102,-0.01545
42,3,Average,0.1,extremal_mask,100.0,100.0,0.9896,0.003559,0.09502,-0.006658,-0.0004673
42,3,Average,0.2,extremal_mask,100.0,100.0,0.9876,0.004381,0.09623,-0.007875,-0.001596
42,3,Average,0.3,extremal_mask,100.0,100.0,0.9861,0.005299,0.09789,-0.009529,-0.002465
42,3,Average,0.4,extremal_mask,100.0,100.0,0.9843,0.006163,0.09948,-0.01112,-0.003268
42,3,Average,0.5,extremal_mask,100.0,100.0,0.9837,0.006229,0.1,-0.01168,-0.003317
42,3,Average,0.6,extremal_mask,100.0,100.0,0.9837,0.006019,0.09994,-0.01159,-0.002962
42,3,Zeros,0.1,extremal_mask,100.0,100.0,0.9615,0.02634,0.152,-0.06367,-0.03431
42,3,Zeros,0.2,extremal_mask,100.0,100.0,0.9537,0.03718,0.1797,-0.09137,-0.03466
42,3,Zeros,0.3,extremal_mask,100.0,100.0,0.9489,0.04658,0.2088,-0.1204,-0.03463
42,3,Zeros,0.4,extremal_mask,100.0,100.0,0.9485,0.04934,0.2271,-0.1388,-0.03191
42,3,Zeros,0.5,extremal_mask,100.0,100.0,0.9502,0.04385,0.2329,-0.1445,-0.02609
42,3,Zeros,0.6,extremal_mask,100.0,100.0,0.9522,0.03422,0.2234,-0.1351,-0.01808
42,4,Average,0.1,extremal_mask,100.0,100.0,0.9872,0.002885,0.1053,-0.005974,-0.0007412
42,4,Average,0.2,extremal_mask,100.0,100.0,0.9861,0.00361,0.1065,-0.007113,-0.001422
42,4,Average,0.3,extremal_mask,100.0,100.0,0.9852,0.00484,0.1082,-0.008816,-0.002647
42,4,Average,0.4,extremal_mask,100.0,100.0,0.9835,0.005772,0.1098,-0.0104,-0.003364
42,4,Average,0.5,extremal_mask,100.0,100.0,0.983,0.006123,0.1104,-0.01107,-0.003593
42,4,Average,0.6,extremal_mask,100.0,100.0,0.9833,0.006142,0.1107,-0.01135,-0.003508
42,4,Zeros,0.1,extremal_mask,100.0,100.0,0.9632,0.01815,0.1521,-0.05269,-0.0368
42,4,Zeros,0.2,extremal_mask,100.0,100.0,0.9587,0.02585,0.1769,-0.07749,-0.03513
42,4,Zeros,0.3,extremal_mask,100.0,100.0,0.955,0.03434,0.2044,-0.1051,-0.03648
42,4,Zeros,0.4,extremal_mask,100.0,100.0,0.9535,0.03856,0.2293,-0.1299,-0.03519
42,4,Zeros,0.5,extremal_mask,100.0,100.0,0.953,0.03597,0.242,-0.1426,-0.03137
42,4,Zeros,0.6,extremal_mask,100.0,100.0,0.953,0.02927,0.2405,-0.1411,-0.02514
