Seed,Mode,Topk,Explainer,Accuracy Comp,Accuracy Suff,Comprehensiveness,Cross Entropy Comp,Cross Entropy Suff,Log Odds,Sufficiency,Sensitivity,Lipschitz,
24,zeros,0.1,augmented_occlusion,0.578,0.762,0.4191,1.154,0.5008,-1.139,0.2488,None,None
24,zeros,0.1,occlusion,0.233,0.955,0.6842,2.055,0.1149,-2.039,0.04346,None,None
24,zeros,0.2,deep_lift,0.011,0.993,0.8733,2.562,0.02357,-2.546,0.00319,None,None
24,zeros,0.2,extremal_mask,0.001,0.988,0.8906,2.691,0.03018,-2.676,0.006925,None,None
24,zeros,0.2,geodesic_integrated_gradients,0.002,0.995,0.8842,2.647,0.02127,-2.632,0.001454,None,None
24,zeros,0.2,enhanced_integrated_gradients,0.005,0.996,0.8799,2.618,0.01764,-2.603,0.001228,None,None
24,zeros,0.2,gradient_shap,0.006,0.994,0.8806,2.622,0.02002,-2.606,0.002152,None,None
24,zeros,0.2,noisy_gradient_shap,0.014,0.988,0.8795,2.91,0.03736,-2.895,0.006586,None,None
24,zeros,0.2,input_x_gradient,0.029,0.993,0.8489,2.606,0.02647,-2.591,0.004478,None,None
24,zeros,0.2,integrated_gradients,0.005,0.995,0.8816,2.625,0.02,-2.61,0.001503,None,None
24,zeros,0.2,lime,0.244,0.834,0.6825,2.258,0.4328,-2.243,0.1692,None,None
24,zeros,0.2,kernel_shap,0.7,0.486,0.2953,0.8768,1.51,-0.8616,0.4942,None,None
24,zeros,0.2,noise_tunnel,0.008,0.995,0.8616,2.518,0.01736,-2.503,0.0008193,None,None
24,zeros,0.2,augmented_occlusion,0.252,0.956,0.6729,1.99,0.1125,-1.974,0.05527,None,None
24,zeros,0.2,occlusion,0.062,0.991,0.8299,2.478,0.03607,-2.463,0.008413,None,None
24,zeros,0.5,deep_lift,0.0,0.997,0.8839,2.483,0.01524,-2.468,2.831e-09,None,None
24,zeros,0.5,extremal_mask,0.001,0.991,0.8922,2.637,0.02335,-2.622,0.004003,None,None
24,zeros,0.5,geodesic_integrated_gradients,0.0,0.997,0.8839,2.483,0.01524,-2.468,5.513e-09,None,None
24,zeros,0.5,enhanced_integrated_gradients,0.0,0.997,0.8839,2.483,0.01524,-2.468,7.778e-09,None,None
24,zeros,0.5,gradient_shap,0.0,0.997,0.8839,2.483,0.01524,-2.468,5.126e-09,None,None
24,zeros,0.5,noisy_gradient_shap,0.0,0.996,0.8891,2.633,0.0177,-2.618,0.0001487,None,None
